GVKey,Company Name,Year,Data Date,Status
6802,LONGS DRUG STORES CORP,1996,1997-01-31,N
6802,LONGS DRUG STORES CORP,1997,1998-01-31,N
6802,LONGS DRUG STORES CORP,1998,1999-01-31,N
6802,LONGS DRUG STORES CORP,1999,2000-01-31,N
6802,LONGS DRUG STORES CORP,2000,2001-01-31,N
6802,LONGS DRUG STORES CORP,2001,2002-01-31,N
6802,LONGS DRUG STORES CORP,2002,2003-01-31,N
6802,LONGS DRUG STORES CORP,2003,2004-01-31,N
6802,LONGS DRUG STORES CORP,2006,2007-01-31,N
6802,LONGS DRUG STORES CORP,2007,2008-01-31,N
6803,LONGVIEW FIBRE CO,1996,1996-10-31,N
6819,LOUISIANA LAND & EXPLORATION,1996,1996-12-31,N
6829,LOWE'S COS INC,1996,1997-01-31,NA
6829,LOWE'S COS INC,1997,1998-01-31,NA
6829,LOWE'S COS INC,1998,1999-01-31,NA
6829,LOWE'S COS INC,1999,2000-01-31,NA
6829,LOWE'S COS INC,2000,2001-01-31,NA
6829,LOWE'S COS INC,2001,2002-01-31,NA
6829,LOWE'S COS INC,2002,2003-01-31,NA
6829,LOWE'S COS INC,2003,2004-01-31,NA
6829,LOWE'S COS INC,2004,2005-01-31,NA
6829,LOWE'S COS INC,2005,2006-01-31,NA
6829,LOWE'S COS INC,2006,2007-01-31,NA
6829,LOWE'S COS INC,2007,2008-01-31,NA
6829,LOWE'S COS INC,2008,2009-01-31,NA
6829,LOWE'S COS INC,2009,2010-01-31,NA
6829,LOWE'S COS INC,2010,2011-01-31,NA
6829,LOWE'S COS INC,2011,2012-01-31,NA
6829,LOWE'S COS INC,2012,2013-01-31,NA
6829,LOWE'S COS INC,2013,2014-01-31,NA
6829,LOWE'S COS INC,2014,2015-01-31,NA
6829,LOWE'S COS INC,2015,2016-01-31,NA
6829,LOWE'S COS INC,2016,2017-01-31,NA
6829,LOWE'S COS INC,2017,2018-01-31,NA
6829,LOWE'S COS INC,2018,2019-01-31,NA
6829,LOWE'S COS INC,2019,2020-01-31,NA
6829,LOWE'S COS INC,2020,2021-01-31,NA
6829,LOWE'S COS INC,2021,2022-01-31,NA
6837,LUKENS INC,1997,1997-12-31,N
6865,MDC HOLDINGS INC,1996,1996-12-31,N
6865,MDC HOLDINGS INC,1997,1997-12-31,N
6865,MDC HOLDINGS INC,1999,1999-12-31,N
6865,MDC HOLDINGS INC,2000,2000-12-31,N
6865,MDC HOLDINGS INC,2001,2001-12-31,N
6865,MDC HOLDINGS INC,2003,2003-12-31,N
6865,MDC HOLDINGS INC,2004,2004-12-31,N
6865,MDC HOLDINGS INC,2005,2005-12-31,N
6865,MDC HOLDINGS INC,2006,2006-12-31,N
6865,MDC HOLDINGS INC,2007,2007-12-31,N
6865,MDC HOLDINGS INC,2008,2008-12-31,N
6865,MDC HOLDINGS INC,2009,2009-12-31,N
6865,MDC HOLDINGS INC,2010,2010-12-31,N
6865,MDC HOLDINGS INC,2011,2011-12-31,N
6865,MDC HOLDINGS INC,2012,2012-12-31,N
6865,MDC HOLDINGS INC,2013,2013-12-31,N
6865,MDC HOLDINGS INC,2014,2014-12-31,N
6865,MDC HOLDINGS INC,2015,2015-12-31,N
6865,MDC HOLDINGS INC,2016,2016-12-31,N
6865,MDC HOLDINGS INC,2017,2017-12-31,N
6865,MDC HOLDINGS INC,2018,2018-12-31,N
6865,MDC HOLDINGS INC,2019,2019-12-31,N
6865,MDC HOLDINGS INC,2020,2020-12-31,N
6865,MDC HOLDINGS INC,2021,2021-12-31,N
6867,MDU RESOURCES GROUP INC,1996,1996-12-31,N
6994,MANITOWOC CO,1996,1996-12-31,NA
6994,MANITOWOC CO,1997,1997-12-31,NA
6994,MANITOWOC CO,1998,1998-12-31,NA
6994,MANITOWOC CO,1999,1999-12-31,NA
6994,MANITOWOC CO,2000,2000-12-31,NA
6994,MANITOWOC CO,2001,2001-12-31,NA
6994,MANITOWOC CO,2002,2002-12-31,NA
6994,MANITOWOC CO,2003,2003-12-31,NA
6994,MANITOWOC CO,2004,2004-12-31,NA
6994,MANITOWOC CO,2005,2005-12-31,NA
6994,MANITOWOC CO,2006,2006-12-31,NA
6994,MANITOWOC CO,2007,2007-12-31,NA
6994,MANITOWOC CO,2008,2008-12-31,NA
6994,MANITOWOC CO,2009,2009-12-31,NA
6994,MANITOWOC CO,2010,2010-12-31,NA
6994,MANITOWOC CO,2011,2011-12-31,NA
6994,MANITOWOC CO,2012,2012-12-31,NA
6994,MANITOWOC CO,2013,2013-12-31,NA
6994,MANITOWOC CO,2014,2014-12-31,NA
6994,MANITOWOC CO,2015,2015-12-31,NA
6994,MANITOWOC CO,2016,2016-12-31,NA
6994,MANITOWOC CO,2017,2017-12-31,NA
6994,MANITOWOC CO,2018,2018-12-31,NA
6994,MANITOWOC CO,2019,2019-12-31,NA
6994,MANITOWOC CO,2020,2020-12-31,NA
6994,MANITOWOC CO,2021,2021-12-31,NA
7008,MAPCO INC,1996,1996-12-31,N
7008,MAPCO INC,1997,1997-12-31,N
7045,MARK IV INDUSTRIES INC,1996,1997-02-28,N
7085,MASCO CORP,1996,1996-12-31,N
7086,METALDYNE CORP,2001,2001-12-31,N
7086,METALDYNE CORP,2004,2004-12-31,N
7086,METALDYNE CORP,2006,2006-12-31,N
7086,METALDYNE CORP,2007,2008-03-31,N
7123,MAXTOR CORP,1996,1996-12-31,NA
7123,MAXTOR CORP,1997,1997-12-31,NA
7123,MAXTOR CORP,1998,1998-12-31,NA
7123,MAXTOR CORP,2005,2005-12-31,NA
7139,MAYTAG CORP,2005,2005-12-31,N
7152,MCDERMOTT INTL INC,1996,1997-03-31,NA
7152,MCDERMOTT INTL INC,1997,1998-03-31,NA
7152,MCDERMOTT INTL INC,1998,1999-03-31,NA
7152,MCDERMOTT INTL INC,1999,1999-12-31,NA
7152,MCDERMOTT INTL INC,2000,2000-12-31,NA
7152,MCDERMOTT INTL INC,2001,2001-12-31,NA
7152,MCDERMOTT INTL INC,2002,2002-12-31,NA
7152,MCDERMOTT INTL INC,2003,2003-12-31,NA
7152,MCDERMOTT INTL INC,2004,2004-12-31,NA
7152,MCDERMOTT INTL INC,2005,2005-12-31,NA
7152,MCDERMOTT INTL INC,2006,2006-12-31,NA
7152,MCDERMOTT INTL INC,2007,2007-12-31,NA
7152,MCDERMOTT INTL INC,2008,2008-12-31,NA
7152,MCDERMOTT INTL INC,2009,2009-12-31,NA
7152,MCDERMOTT INTL INC,2010,2010-12-31,NA
7152,MCDERMOTT INTL INC,2011,2011-12-31,NA
7152,MCDERMOTT INTL INC,2012,2012-12-31,NA
7152,MCDERMOTT INTL INC,2013,2013-12-31,NA
7152,MCDERMOTT INTL INC,2014,2014-12-31,NA
7152,MCDERMOTT INTL INC,2015,2015-12-31,NA
7152,MCDERMOTT INTL INC,2016,2016-12-31,NA
7152,MCDERMOTT INTL INC,2017,2017-12-31,NA
7152,MCDERMOTT INTL INC,2018,2018-12-31,NA
7152,MCDERMOTT INTL INC,2019,2019-12-31,NA
7228,MEDTRONIC PLC,2006,2007-04-30,N
7241,CVS HEALTH CORP,1996,1996-12-31,NA
7241,CVS HEALTH CORP,1997,1997-12-31,NA
7241,CVS HEALTH CORP,1998,1998-12-31,NA
7241,CVS HEALTH CORP,1999,1999-12-31,NA
7241,CVS HEALTH CORP,2000,2000-12-31,NA
7241,CVS HEALTH CORP,2002,2002-12-31,NA
7241,CVS HEALTH CORP,2003,2003-12-31,NA
7241,CVS HEALTH CORP,2004,2004-12-31,NA
7241,CVS HEALTH CORP,2005,2005-12-31,NA
7241,CVS HEALTH CORP,2006,2006-12-31,NA
7241,CVS HEALTH CORP,2007,2007-12-31,NA
7241,CVS HEALTH CORP,2008,2008-12-31,NA
7241,CVS HEALTH CORP,2009,2009-12-31,NA
7241,CVS HEALTH CORP,2010,2010-12-31,NA
7241,CVS HEALTH CORP,2011,2011-12-31,NA
7241,CVS HEALTH CORP,2012,2012-12-31,NA
7241,CVS HEALTH CORP,2013,2013-12-31,NA
7241,CVS HEALTH CORP,2014,2014-12-31,NA
7241,CVS HEALTH CORP,2015,2015-12-31,NA
7241,CVS HEALTH CORP,2016,2016-12-31,NA
7241,CVS HEALTH CORP,2017,2017-12-31,NA
7241,CVS HEALTH CORP,2018,2018-12-31,NA
7241,CVS HEALTH CORP,2019,2019-12-31,NA
7241,CVS HEALTH CORP,2020,2020-12-31,NA
7241,CVS HEALTH CORP,2021,2021-12-31,NA
7254,MERCANTILE STORES CO INC,1996,1997-01-31,N
7257,MERCK & CO,2000,2000-12-31,N
7257,MERCK & CO,2002,2002-12-31,N
7257,MERCK & CO,2003,2003-12-31,N
7257,MERCK & CO,2005,2005-12-31,N
7257,MERCK & CO,2006,2006-12-31,N
7257,MERCK & CO,2008,2008-12-31,N
7257,MERCK & CO,2009,2009-12-31,N
7257,MERCK & CO,2010,2010-12-31,N
7257,MERCK & CO,2011,2011-12-31,N
7257,MERCK & CO,2012,2012-12-31,N
7257,MERCK & CO,2013,2013-12-31,N
7257,MERCK & CO,2014,2014-12-31,N
7257,MERCK & CO,2015,2015-12-31,N
7257,MERCK & CO,2016,2016-12-31,N
7257,MERCK & CO,2017,2017-12-31,N
7257,MERCK & CO,2018,2018-12-31,N
7257,MERCK & CO,2019,2019-12-31,N
7257,MERCK & CO,2020,2020-12-31,N
7257,MERCK & CO,2021,2021-12-31,N
7260,MEREDITH CORP,2000,2000-06-30,N
7260,MEREDITH CORP,2003,2003-06-30,N
7260,MEREDITH CORP,2004,2004-06-30,N
7260,MEREDITH CORP,2005,2005-06-30,N
7260,MEREDITH CORP,2006,2006-06-30,N
7260,MEREDITH CORP,2008,2008-06-30,N
7260,MEREDITH CORP,2009,2009-06-30,N
7260,MEREDITH CORP,2010,2010-06-30,N
7260,MEREDITH CORP,2014,2014-06-30,N
7260,MEREDITH CORP,2015,2015-06-30,N
7260,MEREDITH CORP,2016,2016-06-30,N
7260,MEREDITH CORP,2017,2017-06-30,N
7260,MEREDITH CORP,2018,2018-06-30,N
7260,MEREDITH CORP,2019,2019-06-30,N
7260,MEREDITH CORP,2020,2020-06-30,N
7260,MEREDITH CORP,2021,2021-06-30,N
7316,MICHAELS COS INC,1996,1997-01-31,NA
7316,MICHAELS COS INC,1997,1998-01-31,NA
7316,MICHAELS COS INC,1998,1999-01-31,NA
7316,MICHAELS COS INC,1999,2000-01-31,NA
7316,MICHAELS COS INC,2000,2001-01-31,NA
7316,MICHAELS COS INC,2001,2002-01-31,NA
7316,MICHAELS COS INC,2002,2003-01-31,NA
7316,MICHAELS COS INC,2003,2004-01-31,NA
7316,MICHAELS COS INC,2004,2005-01-31,NA
7316,MICHAELS COS INC,2005,2006-01-31,NA
7316,MICHAELS COS INC,2006,2007-01-31,NA
7316,MICHAELS COS INC,2007,2008-01-31,NA
7316,MICHAELS COS INC,2008,2009-01-31,NA
7316,MICHAELS COS INC,2009,2010-01-31,NA
7316,MICHAELS COS INC,2010,2011-01-31,NA
7316,MICHAELS COS INC,2011,2012-01-31,NA
7316,MICHAELS COS INC,2012,2013-01-31,NA
7316,MICHAELS COS INC,2013,2014-01-31,NA
7316,MICHAELS COS INC,2014,2015-01-31,NA
7316,MICHAELS COS INC,2015,2016-01-31,NA
7316,MICHAELS COS INC,2016,2017-01-31,NA
7316,MICHAELS COS INC,2017,2018-01-31,NA
7316,MICHAELS COS INC,2018,2019-01-31,NA
7316,MICHAELS COS INC,2019,2020-01-31,NA
7316,MICHAELS COS INC,2020,2021-01-31,NA
7343,MICRON TECHNOLOGY INC,1996,1996-08-31,N
7343,MICRON TECHNOLOGY INC,2003,2003-08-31,N
7343,MICRON TECHNOLOGY INC,2006,2006-08-31,N
7343,MICRON TECHNOLOGY INC,2008,2008-08-31,N
7343,MICRON TECHNOLOGY INC,2009,2009-08-31,N
7343,MICRON TECHNOLOGY INC,2010,2010-08-31,N
7343,MICRON TECHNOLOGY INC,2011,2011-08-31,N
7343,MICRON TECHNOLOGY INC,2012,2012-08-31,N
7343,MICRON TECHNOLOGY INC,2013,2013-08-31,N
7343,MICRON TECHNOLOGY INC,2014,2014-08-31,N
7343,MICRON TECHNOLOGY INC,2015,2015-08-31,N
7343,MICRON TECHNOLOGY INC,2016,2016-08-31,N
7343,MICRON TECHNOLOGY INC,2017,2017-08-31,N
7343,MICRON TECHNOLOGY INC,2018,2018-08-31,N
7343,MICRON TECHNOLOGY INC,2019,2019-08-31,N
7343,MICRON TECHNOLOGY INC,2020,2020-08-31,N
7343,MICRON TECHNOLOGY INC,2021,2021-08-31,N
7409,MILLIPORE CORP,1999,1999-12-31,N
7409,MILLIPORE CORP,2000,2000-12-31,N
7409,MILLIPORE CORP,2001,2001-12-31,N
7409,MILLIPORE CORP,2002,2002-12-31,N
7409,MILLIPORE CORP,2003,2003-12-31,N
7409,MILLIPORE CORP,2004,2004-12-31,N
7409,MILLIPORE CORP,2005,2005-12-31,N
7409,MILLIPORE CORP,2006,2006-12-31,N
7409,MILLIPORE CORP,2007,2007-12-31,N
7409,MILLIPORE CORP,2008,2008-12-31,N
7409,MILLIPORE CORP,2009,2009-12-31,N
7466,MITCHELL ENERGY & DEV CORP,1996,1997-01-31,NA
7466,MITCHELL ENERGY & DEV CORP,1997,1998-01-31,NA
7466,MITCHELL ENERGY & DEV CORP,1998,1999-01-31,NA
7466,MITCHELL ENERGY & DEV CORP,1999,1999-12-31,NA
7466,MITCHELL ENERGY & DEV CORP,2000,2000-12-31,NA
7506,MOLEX INC,2004,2004-06-30,N
7506,MOLEX INC,2005,2005-06-30,N
7506,MOLEX INC,2006,2006-06-30,N
7506,MOLEX INC,2008,2008-06-30,N
7506,MOLEX INC,2009,2009-06-30,N
7506,MOLEX INC,2010,2010-06-30,N
7506,MOLEX INC,2011,2011-06-30,N
7506,MOLEX INC,2012,2012-06-30,N
7506,MOLEX INC,2013,2013-06-30,N
7536,PHARMACIA CORP,1996,1996-12-31,N
7536,PHARMACIA CORP,1997,1997-12-31,N
7536,PHARMACIA CORP,1999,1999-12-31,N
7536,PHARMACIA CORP,2002,2002-12-31,N
7585,MOTOROLA SOLUTIONS INC,1997,1997-12-31,N
7585,MOTOROLA SOLUTIONS INC,1999,1999-12-31,N
7585,MOTOROLA SOLUTIONS INC,2000,2000-12-31,N
7585,MOTOROLA SOLUTIONS INC,2001,2001-12-31,N
7585,MOTOROLA SOLUTIONS INC,2002,2002-12-31,N
7585,MOTOROLA SOLUTIONS INC,2003,2003-12-31,N
7585,MOTOROLA SOLUTIONS INC,2004,2004-12-31,N
7585,MOTOROLA SOLUTIONS INC,2006,2006-12-31,N
7585,MOTOROLA SOLUTIONS INC,2007,2007-12-31,N
7585,MOTOROLA SOLUTIONS INC,2008,2008-12-31,N
7585,MOTOROLA SOLUTIONS INC,2009,2009-12-31,N
7585,MOTOROLA SOLUTIONS INC,2010,2010-12-31,N
7585,MOTOROLA SOLUTIONS INC,2011,2011-12-31,N
7585,MOTOROLA SOLUTIONS INC,2012,2012-12-31,N
7585,MOTOROLA SOLUTIONS INC,2013,2013-12-31,N
7585,MOTOROLA SOLUTIONS INC,2015,2015-12-31,N
7585,MOTOROLA SOLUTIONS INC,2016,2016-12-31,N
7585,MOTOROLA SOLUTIONS INC,2017,2017-12-31,N
7585,MOTOROLA SOLUTIONS INC,2018,2018-12-31,N
7585,MOTOROLA SOLUTIONS INC,2019,2019-12-31,N
7585,MOTOROLA SOLUTIONS INC,2020,2020-12-31,N
7585,MOTOROLA SOLUTIONS INC,2021,2021-12-31,N
7620,MURPHY OIL CORP,2005,2005-12-31,N
7620,MURPHY OIL CORP,2008,2008-12-31,N
7620,MURPHY OIL CORP,2009,2009-12-31,N
7620,MURPHY OIL CORP,2010,2010-12-31,N
7620,MURPHY OIL CORP,2011,2011-12-31,N
7620,MURPHY OIL CORP,2012,2012-12-31,N
7620,MURPHY OIL CORP,2013,2013-12-31,N
7620,MURPHY OIL CORP,2014,2014-12-31,N
7620,MURPHY OIL CORP,2015,2015-12-31,N
7620,MURPHY OIL CORP,2016,2016-12-31,N
7620,MURPHY OIL CORP,2017,2017-12-31,N
7620,MURPHY OIL CORP,2018,2018-12-31,N
7620,MURPHY OIL CORP,2019,2019-12-31,N
7620,MURPHY OIL CORP,2020,2020-12-31,N
7620,MURPHY OIL CORP,2021,2021-12-31,N
7637,VIATRIS INC,2008,2008-12-31,N
7637,VIATRIS INC,2009,2009-12-31,N
7637,VIATRIS INC,2010,2010-12-31,N
7637,VIATRIS INC,2011,2011-12-31,N
7637,VIATRIS INC,2012,2012-12-31,N
7637,VIATRIS INC,2013,2013-12-31,N
7637,VIATRIS INC,2014,2014-12-31,N
7637,VIATRIS INC,2015,2015-12-31,N
7637,VIATRIS INC,2016,2016-12-31,N
7637,VIATRIS INC,2017,2017-12-31,N
7637,VIATRIS INC,2018,2018-12-31,N
7637,VIATRIS INC,2020,2020-12-31,N
7637,VIATRIS INC,2021,2021-12-31,N
7646,NCH CORP,1996,1997-04-30,N
7646,NCH CORP,1997,1998-04-30,N
7648,NCR CORP,1996,1996-12-31,N
7648,NCR CORP,2009,2009-12-31,N
7648,NCR CORP,2011,2011-12-31,N
7648,NCR CORP,2012,2012-12-31,N
7648,NCR CORP,2013,2013-12-31,N
7648,NCR CORP,2014,2014-12-31,N
7648,NCR CORP,2015,2015-12-31,N
7648,NCR CORP,2016,2016-12-31,N
7648,NCR CORP,2017,2017-12-31,N
7648,NCR CORP,2018,2018-12-31,N
7648,NCR CORP,2019,2019-12-31,N
7648,NCR CORP,2020,2020-12-31,N
7648,NCR CORP,2021,2021-12-31,N
7650,FIRST CHICAGO NBD CORP,1996,1996-12-31,N
7650,FIRST CHICAGO NBD CORP,1996,1996-12-31,N
7650,FIRST CHICAGO NBD CORP,1997,1997-12-31,N
7650,FIRST CHICAGO NBD CORP,1997,1997-12-31,N
7672,NORTHWEST AIRLINES CORP,2006,2006-12-31,N
7672,NORTHWEST AIRLINES CORP,2007,2007-12-31,N
7691,NASH FINCH CO,2005,2005-12-31,N
7691,NASH FINCH CO,2007,2007-12-31,N
7691,NASH FINCH CO,2008,2008-12-31,N
7691,NASH FINCH CO,2009,2009-12-31,N
7691,NASH FINCH CO,2010,2010-12-31,N
7691,NASH FINCH CO,2011,2011-12-31,N
7691,NASH FINCH CO,2012,2012-12-31,N
7692,NASHUA CORP,2000,2000-12-31,N
7692,NASHUA CORP,2001,2001-12-31,N
7692,NASHUA CORP,2002,2002-12-31,N
7692,NASHUA CORP,2003,2003-12-31,N
7692,NASHUA CORP,2004,2004-12-31,N
7692,NASHUA CORP,2005,2005-12-31,N
7692,NASHUA CORP,2007,2007-12-31,N
7692,NASHUA CORP,2008,2008-12-31,N
7711,NATIONAL CITY CORP,2003,2003-12-31,N
7711,NATIONAL CITY CORP,2003,2003-12-31,N
7711,NATIONAL CITY CORP,2004,2004-12-31,N
7711,NATIONAL CITY CORP,2004,2004-12-31,N
7711,NATIONAL CITY CORP,2005,2005-12-31,N
7711,NATIONAL CITY CORP,2005,2005-12-31,N
7711,NATIONAL CITY CORP,2006,2006-12-31,N
7711,NATIONAL CITY CORP,2006,2006-12-31,N
7711,NATIONAL CITY CORP,2007,2007-12-31,N
7711,NATIONAL CITY CORP,2007,2007-12-31,N
7762,NATIONAL PRESTO INDS INC,1996,1996-12-31,NA
7762,NATIONAL PRESTO INDS INC,1997,1997-12-31,NA
7762,NATIONAL PRESTO INDS INC,1998,1998-12-31,NA
7762,NATIONAL PRESTO INDS INC,1999,1999-12-31,NA
7762,NATIONAL PRESTO INDS INC,2000,2000-12-31,NA
7762,NATIONAL PRESTO INDS INC,2001,2001-12-31,NA
7762,NATIONAL PRESTO INDS INC,2002,2002-12-31,NA
7762,NATIONAL PRESTO INDS INC,2003,2003-12-31,NA
7762,NATIONAL PRESTO INDS INC,2004,2004-12-31,NA
7762,NATIONAL PRESTO INDS INC,2005,2005-12-31,NA
7762,NATIONAL PRESTO INDS INC,2006,2006-12-31,NA
7762,NATIONAL PRESTO INDS INC,2007,2007-12-31,NA
7762,NATIONAL PRESTO INDS INC,2008,2008-12-31,NA
7762,NATIONAL PRESTO INDS INC,2009,2009-12-31,NA
7762,NATIONAL PRESTO INDS INC,2010,2010-12-31,NA
7762,NATIONAL PRESTO INDS INC,2011,2011-12-31,NA
7762,NATIONAL PRESTO INDS INC,2012,2012-12-31,NA
7762,NATIONAL PRESTO INDS INC,2013,2013-12-31,NA
7762,NATIONAL PRESTO INDS INC,2014,2014-12-31,NA
7762,NATIONAL PRESTO INDS INC,2015,2015-12-31,NA
7762,NATIONAL PRESTO INDS INC,2016,2016-12-31,NA
7762,NATIONAL PRESTO INDS INC,2017,2017-12-31,NA
7762,NATIONAL PRESTO INDS INC,2018,2018-12-31,NA
7762,NATIONAL PRESTO INDS INC,2019,2019-12-31,NA
7762,NATIONAL PRESTO INDS INC,2020,2020-12-31,NA
7762,NATIONAL PRESTO INDS INC,2021,2021-12-31,NA
7772,NATIONAL SEMICONDUCTOR CORP,1998,1999-05-31,N
7772,NATIONAL SEMICONDUCTOR CORP,2001,2002-05-31,N
7772,NATIONAL SEMICONDUCTOR CORP,2008,2009-05-31,N
7772,NATIONAL SEMICONDUCTOR CORP,2009,2010-05-31,N
7772,NATIONAL SEMICONDUCTOR CORP,2010,2011-05-31,N
7773,NATIONAL SERVICE INDS INC,1997,1997-08-31,NA
7773,NATIONAL SERVICE INDS INC,1998,1998-08-31,NA
7773,NATIONAL SERVICE INDS INC,1999,1999-08-31,NA
7773,NATIONAL SERVICE INDS INC,2002,2002-08-31,NA
7866,NEW YORK TIMES CO  -CL A,1997,1997-12-31,NA
7866,NEW YORK TIMES CO  -CL A,1998,1998-12-31,NA
7866,NEW YORK TIMES CO  -CL A,1999,1999-12-31,NA
7866,NEW YORK TIMES CO  -CL A,2006,2006-12-31,NA
7866,NEW YORK TIMES CO  -CL A,2007,2007-12-31,NA
7866,NEW YORK TIMES CO  -CL A,2008,2008-12-31,NA
7866,NEW YORK TIMES CO  -CL A,2009,2009-12-31,NA
7866,NEW YORK TIMES CO  -CL A,2010,2010-12-31,NA
7866,NEW YORK TIMES CO  -CL A,2011,2011-12-31,NA
7866,NEW YORK TIMES CO  -CL A,2012,2012-12-31,NA
7866,NEW YORK TIMES CO  -CL A,2013,2013-12-31,NA
7866,NEW YORK TIMES CO  -CL A,2014,2014-12-31,NA
7866,NEW YORK TIMES CO  -CL A,2015,2015-12-31,NA
7866,NEW YORK TIMES CO  -CL A,2016,2016-12-31,NA
7866,NEW YORK TIMES CO  -CL A,2017,2017-12-31,NA
7866,NEW YORK TIMES CO  -CL A,2018,2018-12-31,NA
7866,NEW YORK TIMES CO  -CL A,2019,2019-12-31,NA
7866,NEW YORK TIMES CO  -CL A,2020,2020-12-31,NA
7866,NEW YORK TIMES CO  -CL A,2021,2021-12-31,NA
7875,NEWELL BRANDS INC,1996,1996-12-31,N
7875,NEWELL BRANDS INC,2012,2012-12-31,N
7875,NEWELL BRANDS INC,2015,2015-12-31,N
7875,NEWELL BRANDS INC,2016,2016-12-31,N
7875,NEWELL BRANDS INC,2017,2017-12-31,N
7875,NEWELL BRANDS INC,2018,2018-12-31,N
7875,NEWELL BRANDS INC,2019,2019-12-31,N
7875,NEWELL BRANDS INC,2020,2020-12-31,N
7875,NEWELL BRANDS INC,2021,2021-12-31,N
7881,NEWMONT CORP,2019,2019-12-31,N
7881,NEWMONT CORP,2020,2020-12-31,N
7881,NEWMONT CORP,2021,2021-12-31,N
7906,NIKE INC  -CL B,2006,2007-05-31,NA
7906,NIKE INC  -CL B,2007,2008-05-31,NA
7906,NIKE INC  -CL B,2008,2009-05-31,NA
7906,NIKE INC  -CL B,2009,2010-05-31,NA
7906,NIKE INC  -CL B,2010,2011-05-31,NA
7906,NIKE INC  -CL B,2011,2012-05-31,NA
7906,NIKE INC  -CL B,2012,2013-05-31,NA
7906,NIKE INC  -CL B,2013,2014-05-31,NA
7906,NIKE INC  -CL B,2014,2015-05-31,NA
7906,NIKE INC  -CL B,2015,2016-05-31,NA
7906,NIKE INC  -CL B,2016,2017-05-31,NA
7906,NIKE INC  -CL B,2017,2018-05-31,NA
7906,NIKE INC  -CL B,2018,2019-05-31,NA
7906,NIKE INC  -CL B,2019,2020-05-31,NA
7906,NIKE INC  -CL B,2020,2021-05-31,NA
7906,NIKE INC  -CL B,2021,2022-05-31,NA
7912,NOBLE ENERGY INC,1997,1997-12-31,N
7912,NOBLE ENERGY INC,1998,1998-12-31,N
7912,NOBLE ENERGY INC,1999,1999-12-31,N
7912,NOBLE ENERGY INC,2001,2001-12-31,N
7912,NOBLE ENERGY INC,2002,2002-12-31,N
7912,NOBLE ENERGY INC,2011,2011-12-31,N
7912,NOBLE ENERGY INC,2012,2012-12-31,N
7912,NOBLE ENERGY INC,2014,2014-12-31,N
7912,NOBLE ENERGY INC,2015,2015-12-31,N
7912,NOBLE ENERGY INC,2016,2016-12-31,N
7912,NOBLE ENERGY INC,2017,2017-12-31,N
7912,NOBLE ENERGY INC,2018,2018-12-31,N
7912,NOBLE ENERGY INC,2019,2019-12-31,N
7922,NORDSTROM INC,1996,1997-01-31,N
7922,NORDSTROM INC,2006,2007-01-31,N
7922,NORDSTROM INC,2007,2008-01-31,N
7922,NORDSTROM INC,2008,2009-01-31,N
7922,NORDSTROM INC,2009,2010-01-31,N
7922,NORDSTROM INC,2010,2011-01-31,N
7922,NORDSTROM INC,2011,2012-01-31,N
7922,NORDSTROM INC,2012,2013-01-31,N
7922,NORDSTROM INC,2013,2014-01-31,N
7922,NORDSTROM INC,2014,2015-01-31,N
7922,NORDSTROM INC,2015,2016-01-31,N
7922,NORDSTROM INC,2016,2017-01-31,N
7922,NORDSTROM INC,2017,2018-01-31,N
7922,NORDSTROM INC,2018,2019-01-31,N
7922,NORDSTROM INC,2019,2020-01-31,N
7922,NORDSTROM INC,2020,2021-01-31,N
7922,NORDSTROM INC,2021,2022-01-31,N
7938,NACCO INDUSTRIES  -CL A,1996,1996-12-31,NA
7938,NACCO INDUSTRIES  -CL A,1997,1997-12-31,NA
7938,NACCO INDUSTRIES  -CL A,1998,1998-12-31,NA
7938,NACCO INDUSTRIES  -CL A,1999,1999-12-31,NA
7938,NACCO INDUSTRIES  -CL A,2000,2000-12-31,NA
7938,NACCO INDUSTRIES  -CL A,2001,2001-12-31,NA
7938,NACCO INDUSTRIES  -CL A,2002,2002-12-31,NA
7938,NACCO INDUSTRIES  -CL A,2003,2003-12-31,NA
7938,NACCO INDUSTRIES  -CL A,2004,2004-12-31,NA
7938,NACCO INDUSTRIES  -CL A,2005,2005-12-31,NA
7938,NACCO INDUSTRIES  -CL A,2006,2006-12-31,NA
7938,NACCO INDUSTRIES  -CL A,2007,2007-12-31,NA
7938,NACCO INDUSTRIES  -CL A,2008,2008-12-31,NA
7938,NACCO INDUSTRIES  -CL A,2009,2009-12-31,NA
7938,NACCO INDUSTRIES  -CL A,2010,2010-12-31,NA
7938,NACCO INDUSTRIES  -CL A,2011,2011-12-31,NA
7938,NACCO INDUSTRIES  -CL A,2012,2012-12-31,NA
7938,NACCO INDUSTRIES  -CL A,2013,2013-12-31,NA
7938,NACCO INDUSTRIES  -CL A,2014,2014-12-31,NA
7938,NACCO INDUSTRIES  -CL A,2015,2015-12-31,NA
7938,NACCO INDUSTRIES  -CL A,2016,2016-12-31,NA
7938,NACCO INDUSTRIES  -CL A,2017,2017-12-31,NA
7938,NACCO INDUSTRIES  -CL A,2018,2018-12-31,NA
7938,NACCO INDUSTRIES  -CL A,2019,2019-12-31,NA
7938,NACCO INDUSTRIES  -CL A,2020,2020-12-31,NA
7938,NACCO INDUSTRIES  -CL A,2021,2021-12-31,NA
