Global Company Key,Company Name,Row Number,Page Number,Filing Date,Doctype
5686,Homestake Mining Co.,2,2,12/30/1993,Annual Report
5686,HOMESTAKE MINING COMPANY,3,2,12/30/1992,Annual Report
5686,HOMESTAKE MINING COMPANY,4,2,12/30/1991,Annual Report
5686,Homestake Mining Co.,5,2,12/30/1991,Annual Report
5686,HOMESTAKE MINING COMPANY,6,2,12/30/1990,Annual Report
5686,Homestake Mining Co.,7,2,12/30/1990,Annual Report
5686,HOMESTAKE MINING COMPANY,8,2,12/30/1989,Annual Report
5686,Homestake Mining Co.,9,2,12/30/1989,Annual Report
5686,HOMESTAKE MINING COMPANY,10,2,12/30/1988,Annual Report
5686,Homestake Mining Co.,1,3,12/30/1988,Annual Report
5686,HOMESTAKE MINING COMPANY,2,3,12/30/1987,Annual Report
5686,Homestake Mining Co.,3,3,12/30/1987,Annual Report
5686,HOMESTAKE MINING COMPANY,4,3,12/30/1985,Annual Report
5686,HOMESTAKE MINING COMPANY,5,3,12/30/1984,Annual Report
5686,HOMESTAKE MINING COMPANY,6,3,12/30/1983,Annual Report
5686,HOMESTAKE MINING COMPANY,7,3,12/30/1982,Annual Report
5686,Homestake Mining Co.,8,3,12/30/1982,Annual Report
5686,HOMESTAKE MINING COMPANY,9,3,12/30/1981,Annual Report
5686,Homestake Mining Co.,10,3,12/30/1976,Annual Report
5686,Homestake Mining Company,1,4,12/30/1975,Annual Report
5686,Homestake Mining Company,2,4,12/30/1974,Annual Report
5686,Homestake Mining Company,3,4,12/30/1973,Annual Report
5686,Homestake Mining Company,4,4,12/30/1972,Annual Report
5686,Homestake Mining Company,5,4,12/30/1971,Annual Report
5686,Homestake Mining Company,6,4,12/30/1970,Annual Report
5686,Homestake Mining Company,7,4,12/30/1969,Annual Report
5686,Homestake Mining Company,8,4,12/30/1968,Annual Report
5686,Homestake Mining Company,9,4,12/30/1967,Annual Report
5686,Homestake Mining Company,10,4,12/30/1966,Annual Report
5686,Homestake Mining Company,1,5,12/30/1965,Annual Report
5686,Homestake Mining Company,2,5,12/30/1964,Annual Report
5686,Homestake Mining Company,3,5,12/30/1963,Annual Report
5686,Homestake Mining Company,4,5,12/30/1962,Annual Report
5686,Homestake Mining Company,5,5,12/30/1961,Annual Report
5686,Homestake Mining Company,6,5,12/30/1960,Annual Report
5686,Homestake Mining Company,7,5,12/30/1959,Annual Report
5686,Homestake Mining Company,8,5,12/30/1958,Annual Report
5686,Homestake Mining Company,9,5,12/30/1957,Annual Report
5686,Homestake Mining Company,10,5,12/30/1956,Annual Report
5686,Homestake Mining Company,1,6,12/30/1955,Annual Report
5686,Homestake Mining Company,2,6,12/30/1954,Annual Report
5686,Homestake Mining Company,3,6,12/30/1952,Annual Report
5686,Homestake Mining Company,4,6,12/30/1951,Annual Report
5686,Homestake Mining Company,5,6,12/30/1950,Annual Report
5686,Homestake Mining Company,6,6,12/30/1949,Annual Report
5686,Homestake Mining Company,7,6,12/30/1948,Annual Report
5686,Homestake Mining Company,8,6,12/30/1947,Annual Report
5686,Homestake Mining Company,9,6,12/30/1946,Annual Report
5686,Homestake Mining Company,10,6,12/30/1945,Annual Report
5686,Homestake Mining Company,1,7,12/30/1944,Annual Report
5686,Homestake Mining Company,2,7,12/30/1943,Annual Report
5686,Homestake Mining Company,3,7,12/30/1942,Annual Report
5686,Homestake Mining Company,4,7,12/30/1941,Annual Report
5686,Homestake Mining Company,5,7,12/30/1940,Annual Report
5686,Homestake Mining Company,6,7,12/30/1939,Annual Report
5686,Homestake Mining Company,7,7,12/30/1938,Annual Report
5686,Homestake Mining Company,8,7,12/30/1937,Annual Report
5686,Homestake Mining Company,9,7,12/30/1936,Annual Report
5686,Homestake Mining Company,10,7,12/30/1935,Annual Report
5686,Homestake Mining Company,1,8,12/30/1934,Annual Report
5686,Homestake Mining Company,2,8,12/30/1933,Annual Report
5686,Homestake Mining Company,3,8,12/30/1929,Annual Report
5686,Homestake Mining Company,4,8,12/30/1928,Annual Report
5686,Homestake Mining Company,5,8,12/30/1927,Annual Report
5686,Homestake Mining Company,6,8,12/31/1926,Annual Report
5686,Homestake Mining Company,7,8,12/31/1925,Annual Report
5686,Homestake Mining Company,8,8,12/31/1924,Annual Report
5686,Homestake Mining Company,9,8,12/31/1923,Annual Report
5686,Homestake Mining Company,10,8,12/31/1921,Annual Report
5690,HNI Corp,1,1,12/28/2012,Annual Report
5690,HNI Corp,2,1,12/31/2010,Annual Report
5690,HNI Corp,3,1,01/01/2010,Annual Report
5690,HNI Corp,4,1,01/02/2009,Annual Report
5690,HNI Corp,5,1,01/02/2008,Annual Report
5690,HNI Corp,6,1,12/30/2007,Annual Report
5690,HNI Corp,7,1,12/28/2007,Annual Report
5690,HNI Corp,8,1,12/30/2006,Annual Report
5690,HNI Corp,9,1,12/30/2005,Annual Report
5690,HNI Corp,10,1,12/31/2004,Annual Report
5690,HNI Corp,1,2,01/02/2004,Annual Report
5690,HNI Corp,2,2,12/27/2002,Annual Report
5690,HNI Corp,3,2,12/28/2001,Annual Report
5690,HNI Corp,4,2,12/31/2000,Annual Report
5690,HNI Corp,5,2,12/29/2000,Annual Report
5690,HNI Corp,6,2,12/31/1999,Annual Report
5690,HNI Corp,7,2,01/01/1999,Annual Report
5690,HNI Corp,8,2,12/31/1998,Annual Report
5690,HNI Corp,9,2,12/29/1998,Annual Report
5690,HNI Corp,10,2,12/31/1997,Annual Report
5690,HNI Corp,1,3,12/30/1997,Annual Report
5690,HNI Corp,2,3,12/31/1996,Annual Report
5690,HNI Corp,3,3,12/27/1996,Annual Report
5709,Hormel Foods Corp.,1,1,10/28/2017,Annual Report
5709,Hormel Foods Corp.,2,1,10/29/2016,Annual Report
5709,Hormel Foods Corp.,3,1,10/24/2015,Annual Report
5709,Hormel Foods Corp.,4,1,10/25/2014,Annual Report
5709,Hormel Foods Corp.,5,1,10/26/2013,Annual Report
5709,Hormel Foods Corp.,6,1,10/30/2011,Annual Report
5709,Hormel Foods Corp.,7,1,10/30/2010,Annual Report
5709,Hormel Foods Corp.,8,1,10/24/2009,Annual Report
5709,Hormel Foods Corp.,9,1,10/25/2008,Annual Report
5709,Hormel Foods Corp.,10,1,10/27/2007,Annual Report
5709,Hormel Foods Corp.,1,2,10/28/2006,Annual Report
5709,Hormel Foods Corp.,2,2,10/29/2005,Annual Report
5709,Hormel Foods Corp.,3,2,10/29/2004,Annual Report
5709,Hormel Foods Corp.,4,2,10/24/2003,Annual Report
5709,HORMEL FOODS CORP *,5,2,12/30/2002,Annual Report
5709,Hormel Foods Corp.,6,2,10/26/2001,Annual Report
5709,HORMEL FOODS CORP *,7,2,12/30/2000,Annual Report
5709,Hormel Foods Corp.,8,2,10/27/2000,Annual Report
5709,Hormel Foods Corp.,9,2,10/29/1999,Annual Report
5709,HORMEL FOODS CORP *,10,2,12/30/1998,Annual Report
5709,Hormel Foods Corp.,1,3,10/30/1998,Annual Report
5709,HORMEL FOODS CORP *,2,3,12/30/1997,Annual Report
5709,Hormel Foods Corp.,3,3,10/24/1997,Annual Report
5709,Hormel Foods Corp.,4,3,10/25/1996,Annual Report
5709,Hormel Foods Corp.,5,3,10/27/1995,Annual Report
5709,Hormel Foods Corp. *,6,3,10/30/1992,Annual Report
5709,Hormel Foods Corp. *,7,3,10/25/1991,Annual Report
5709,Hormel Foods Corp.,8,3,10/26/1990,Annual Report
5709,Hormel Foods Corp.,9,3,10/27/1989,Annual Report
5709,Hormel Foods Corp.,10,3,10/28/1988,Annual Report
5709,Hormel Foods Corp.,1,4,10/30/1987,Annual Report
5709,Hormel Foods Corp.,2,4,10/24/1986,Annual Report
5709,Hormel Foods Corp.,3,4,10/28/1966,Annual Report
5764,Hubbell Inc.,1,1,12/30/2000,Annual Report
5764,Hubbell Inc.,2,1,12/30/1999,Annual Report
5764,Hubbell Inc.,3,1,12/30/1998,Annual Report
5764,Hubbell Inc.,4,1,12/30/1997,Annual Report
5764,Hubbell Inc.,5,1,12/30/1996,Annual Report
5772,Huffy Corp.,1,1,12/30/2000,Annual Report
5772,Huffy Corp.,2,1,12/30/1999,Annual Report
5772,Huffy Corp.,3,1,12/30/1998,Annual Report
5772,Huffy Corp.,4,1,12/30/1997,Annual Report
5772,Huffy Corp.,5,1,12/30/1996,Annual Report
5774,Hughes Supply Inc.,1,1,01/30/2005,Annual Report
5774,Hughes Supply Inc.,2,1,01/24/2002,Annual Report
5774,HUGHES SUPPLY INC *,3,1,12/30/2001,Annual Report
5774,HUGHES SUPPLY INC *,4,1,12/30/2000,Annual Report
5774,Hughes Supply Inc.,5,1,01/27/2000,Annual Report
5774,HUGHES SUPPLY INC *,6,1,12/30/1999,Annual Report
5774,Hughes Supply Inc.,7,1,01/28/1999,Annual Report
5774,HUGHES SUPPLY INC *,8,1,12/30/1998,Annual Report
5774,Hughes Supply Inc.,9,1,01/29/1998,Annual Report
5774,Hughes Supply Inc.,10,1,01/30/1997,Annual Report
5774,HUGHES SUPPLY INC *,1,2,12/30/1996,Annual Report
5774,Hughes Supply Inc.,2,2,01/25/1996,Annual Report
5774,Hughes Supply Inc.,3,2,01/26/1995,Annual Report
5824,"PepsiAmericas, Inc.",1,1,12/27/2002,Annual Report
5824,"PepsiAmericas, Inc.",2,1,12/28/2001,Annual Report
5824,"PepsiAmericas, Inc.",3,1,12/30/2000,Annual Report
5824,"PepsiAmericas, Inc.",4,1,12/29/2000,Annual Report
5824,"PepsiAmericas, Inc.",5,1,09/29/1998,Annual Report
5824,"PepsiAmericas, Inc.",6,1,09/29/1996,Annual Report
5848,"IBP, Inc.",1,1,12/24/1999,Annual Report
5848,"IBP, Inc.",2,1,12/25/1998,Annual Report
5848,"IBP, Inc.",3,1,12/26/1997,Annual Report
5848,"IBP, Inc.",4,1,12/27/1996,Annual Report
5848,"IBP, Inc.",5,1,12/29/1995,Annual Report
5848,IBP INC *,6,1,12/30/1999,Annual Report
5848,IBP INC *,7,1,12/30/1998,Annual Report
5848,IBP INC *,8,1,12/30/1997,Annual Report
5848,IBP INC *,9,1,12/30/1996,Annual Report
5878,"Illinois Tool Works, Inc.",1,1,12/30/2012,Annual Report
5878,"Illinois Tool Works, Inc.",2,1,12/30/2011,Annual Report
5878,"Illinois Tool Works, Inc.",3,1,12/30/2009,Annual Report
5878,"Illinois Tool Works, Inc.",4,1,12/30/2008,Annual Report
5878,"Illinois Tool Works, Inc.",5,1,12/30/2007,Annual Report
5878,"Illinois Tool Works, Inc.",6,1,12/30/2006,Annual Report
5878,"Illinois Tool Works, Inc.",7,1,12/30/2005,Annual Report
5878,"Illinois Tool Works, Inc.",8,1,12/30/2005,Annual Report
5878,"Illinois Tool Works, Inc.",9,1,12/30/2004,Annual Report
5878,"Illinois Tool Works, Inc.",10,1,12/30/2004,Annual Report
5878,"Illinois Tool Works, Inc.",1,2,12/30/2003,Annual Report
5878,"Illinois Tool Works, Inc.",2,2,12/30/2003,Annual Report
5878,"Illinois Tool Works, Inc.",3,2,12/30/2002,Annual Report
5878,"Illinois Tool Works, Inc.",4,2,12/30/2002,Annual Report
5878,"Illinois Tool Works, Inc.",5,2,12/30/2001,Annual Report
5878,"Illinois Tool Works, Inc.",6,2,12/30/2001,Annual Report
5878,"Illinois Tool Works, Inc.",7,2,12/30/2000,Annual Report
5878,"Illinois Tool Works, Inc.",8,2,12/30/1999,Annual Report
5878,Illinois Tool Works Inc.,9,2,12/30/1999,Annual Report
5878,"Illinois Tool Works, Inc.",10,2,12/30/1998,Annual Report
5878,"Illinois Tool Works, Inc.",1,3,12/30/1997,Annual Report
5878,"Illinois Tool Works, Inc.",2,3,12/30/1996,Annual Report
5878,Illinois Tool Works Inc.,3,3,12/30/1978,Annual Report
5878,Illinois Tool Works Inc.,4,3,09/29/1978,Annual Report
5878,Illinois Tool Works Inc.,5,3,12/30/1977,Annual Report
5878,Illinois Tool Works Inc.,6,3,09/29/1977,Annual Report
5878,Illinois Tool Works Inc.,7,3,12/30/1976,Annual Report
5878,Illinois Tool Works Inc.,8,3,12/30/1975,Annual Report
5878,Illinois Tool Works Inc.,9,3,12/30/1974,Annual Report
5878,Illinois Tool Works Inc.,10,3,12/30/1973,Annual Report
5878,"Illinois Tool Works, Inc.",1,4,12/30/1997,Annual Report
5878,"Illinois Tool Works, Inc.",2,4,12/30/1996,Annual Report
5878,Illinois Tool Works Inc.,3,4,12/30/1978,Annual Report
5878,Illinois Tool Works Inc.,4,4,09/29/1978,Annual Report
5878,Illinois Tool Works Inc.,5,4,12/30/1977,Annual Report
5878,Illinois Tool Works Inc.,6,4,09/29/1977,Annual Report
5878,Illinois Tool Works Inc.,7,4,12/30/1976,Annual Report
5878,Illinois Tool Works Inc.,8,4,12/30/1975,Annual Report
5878,Illinois Tool Works Inc.,9,4,12/30/1974,Annual Report
5878,Illinois Tool Works Inc.,10,4,12/30/1973,Annual Report
5878,"Illinois Tool Works, Inc.",1,5,12/30/1997,Annual Report
5878,"Illinois Tool Works, Inc.",2,5,12/30/1996,Annual Report
5878,Illinois Tool Works Inc.,3,5,12/30/1978,Annual Report
5878,Illinois Tool Works Inc.,4,5,09/29/1978,Annual Report
5878,Illinois Tool Works Inc.,5,5,12/30/1977,Annual Report
5878,Illinois Tool Works Inc.,6,5,09/29/1977,Annual Report
5878,Illinois Tool Works Inc.,7,5,12/30/1976,Annual Report
5878,Illinois Tool Works Inc.,8,5,12/30/1975,Annual Report
5878,Illinois Tool Works Inc.,9,5,12/30/1974,Annual Report
5878,Illinois Tool Works Inc.,10,5,12/30/1973,Annual Report
6008,Intel Corp,1,1,12/28/2012,Annual Report
6008,Intel Corp,2,1,12/30/2011,Annual Report
6008,Intel Corp,3,1,12/24/2010,Annual Report
6008,Intel Corp,4,1,12/29/2006,Annual Report
6008,Intel Corp,5,1,12/29/2006,Annual Report
6008,Intel Corp,6,1,12/30/2005,Annual Report
6008,Intel Corp,7,1,12/30/2004,Annual Report
6008,Intel Corp,8,1,12/24/2004,Annual Report
6008,Intel Corp,9,1,12/30/2003,Annual Report
6008,Intel Corp,10,1,12/30/2002,Annual Report
6008,INTEL CORP *,1,2,12/30/2002,Annual Report
6008,INTEL CORP *,2,2,12/30/2001,Annual Report
6008,Intel Corp,3,2,12/28/2001,Annual Report
6008,Intel Corp,4,2,12/28/2001,Annual Report
6008,Intel Corp,5,2,12/31/2000,Annual Report
6008,INTEL CORP *,6,2,12/30/2000,Annual Report
6008,Intel Corp,7,2,12/29/2000,Annual Report
6008,Intel Corp,8,2,12/31/1999,Annual Report
6008,INTEL CORP *,9,2,12/30/1999,Annual Report
6008,Intel Corp,10,2,12/24/1999,Annual Report
6008,Intel Corp,1,3,12/31/1998,Annual Report
6008,INTEL CORP *,2,3,12/30/1998,Annual Report
6008,Intel Corp,3,3,12/25/1998,Annual Report
6008,Intel Corp,4,3,12/31/1997,Annual Report
6008,Intel Corp,5,3,12/30/1997,Annual Report
6008,INTEL CORP *,6,3,12/30/1997,Annual Report
6008,Intel Corp,7,3,12/26/1997,Annual Report
6008,Intel Corp,8,3,12/31/1996,Annual Report
6008,Intel Corp,9,3,12/30/1996,Annual Report
6008,INTEL CORP *,10,3,12/30/1996,Annual Report
6008,Intel Corp,1,4,12/27/1996,Annual Report
6008,Intel Corp,2,4,12/31/1995,Annual Report
6008,INTEL CORP *,3,4,12/30/1995,Annual Report
6008,Intel Corp,4,4,12/24/1993,Annual Report
6008,Intel Corp,5,4,12/30/1988,Annual Report
6008,Intel Corp,6,4,12/30/1981,Annual Report
6008,Intel Corp,7,4,12/30/1977,Annual Report
6034,Interface Inc.,1,1,12/30/2000,Annual Report
6034,Interface Inc.,2,1,01/01/2000,Annual Report
6034,Interface Inc.,3,1,01/02/1999,Annual Report
6034,Interface Inc.,4,1,12/27/1997,Annual Report
6034,Interface Inc.,5,1,12/28/1996,Annual Report
6034,"Interface Systems, Inc.",6,1,09/29/1999,Annual Report
6034,"Interface Systems, Inc.",7,1,09/29/1998,Annual Report
6034,"Interface Systems, Inc.",8,1,09/29/1997,Annual Report
6036,Intergraph Corp.,1,1,12/30/2003,Annual Report
6036,Intergraph Corp.,2,1,12/30/2002,Annual Report
6036,Intergraph Corp.,3,1,12/30/2001,Annual Report
6036,Intergraph Corp.,4,1,12/30/2000,Annual Report
6036,Intergraph Corp.,5,1,12/30/1999,Annual Report
6036,Intergraph Corp.,6,1,12/30/1998,Annual Report
6036,Intergraph Corp.,7,1,12/30/1997,Annual Report
6036,Intergraph Corp.,8,1,12/30/1996,Annual Report
6036,Intergraph Corp.,9,1,12/30/1989,Annual Report
6036,Intergraph Corp.,10,1,12/30/1989,Annual Report
6036,Intergraph Corp. *,1,2,12/30/1986,Annual Report
6036,Intergraph Corp.,2,2,12/30/1986,Annual Report
6036,Intergraph Corp.,3,2,12/30/1983,Annual Report
6038,Interlake Corp.,1,1,12/28/1996,Annual Report
6038,Interlake Corp.,2,1,12/30/1995,Annual Report
6038,Interlake Corp.,3,1,12/26/1992,Annual Report
6038,Interlake Corp.,4,1,12/30/1991,Annual Report
6038,Interlake Corp.,5,1,12/30/1990,Annual Report
6038,Interlake Corp.,6,1,12/29/1990,Annual Report
6038,Interlake Corp.,7,1,12/30/1989,Annual Report
6038,Interlake Corp.,8,1,12/30/1989,Annual Report
6038,Interlake Corp.,9,1,12/30/1988,Annual Report
6038,Interlake Corp.,10,1,12/24/1988,Annual Report
6038,Interlake Corp.,1,2,12/28/1985,Annual Report
6038,Interlake Corp.,2,2,12/29/1984,Annual Report
6038,Interlake Corp.,3,2,12/24/1983,Annual Report
6081,Navistar International Corp.,1,1,10/30/2011,Annual Report
6081,Navistar International Corp.,2,1,10/30/2010,Annual Report
6081,Navistar International Corp.,3,1,10/30/2009,Annual Report
6081,Navistar International Corp.,4,1,10/30/2008,Annual Report
6081,Navistar International Corp.,5,1,10/30/2007,Annual Report
6081,NAVISTAR INTERNATIONAL CORP *,6,1,12/30/2001,Annual Report
6081,NAVISTAR INTERNATIONAL CORP *,7,1,12/30/2000,Annual Report
6081,NAVISTAR INTERNATIONAL CORP *,8,1,12/30/1999,Annual Report
6081,Navistar International Corp.,9,1,10/30/1999,Annual Report
6081,NAVISTAR INTERNATIONAL CORP *,10,1,12/30/1998,Annual Report
6081,Navistar International Corp.,1,2,10/30/1998,Annual Report
6081,Navistar International Corp.,2,2,10/30/1997,Annual Report
6081,Navistar International Corp.,3,2,10/30/1996,Annual Report
6081,Navistar International Corp.,4,2,10/30/1993,Annual Report
6081,Navistar International Corp.,5,2,10/30/1988,Annual Report
6081,Navistar International Corp.,6,2,10/30/1987,Annual Report
6081,Navistar International Corp.,7,2,12/30/1986,Annual Report
6096,Mallinckrodt Inc.,1,1,06/29/1999,Annual Report
6096,Mallinckrodt Inc.,2,1,06/29/1998,Annual Report
6096,Mallinckrodt Inc.,3,1,06/29/1997,Annual Report
6096,Mallinckrodt Inc.,4,1,06/29/1997,Annual Report
6096,Mallinckrodt Inc.,5,1,06/29/1996,Annual Report
6096,Mallinckrodt Inc.,6,1,06/29/1996,Annual Report
6096,"Mallinckrodt, Inc.",7,1,12/30/1980,Annual Report
6096,"Mallinckrodt, Inc.",8,1,03/30/1979,Annual Report
6096,"Mallinckrodt, Inc.",9,1,12/30/1978,Annual Report
6096,"Mallinckrodt, Inc.",10,1,09/29/1978,Annual Report
6096,"Mallinckrodt, Inc.",1,2,12/30/1977,Annual Report
6096,"Mallinckrodt, Inc.",2,2,09/29/1977,Annual Report
6096,"Mallinckrodt, Inc.",3,2,12/30/1976,Annual Report
6096,"Mallinckrodt, Inc.",4,2,12/30/1975,Annual Report
6096,"Mallinckrodt, Inc.",5,2,12/30/1974,Annual Report
6096,Mallinckrodt Group Inc.,6,2,12/30/1995,Annual Report
6127,Enron Corp.,1,1,12/30/2000,Annual Report
6127,ENRON CORP *,2,1,12/30/2000,Annual Report
6127,Enron Corp.,3,1,12/30/1999,Annual Report
6127,ENRON CORP *,4,1,12/30/1999,Annual Report
6127,Enron Corp.,5,1,12/30/1998,Annual Report
6127,ENRON CORP *,6,1,12/30/1998,Annual Report
6127,Enron Corp.,7,1,12/30/1997,Annual Report
6127,ENRON CORP *,8,1,12/30/1997,Annual Report
6127,Enron Corp.,9,1,12/30/1996,Annual Report
6127,ENRON CORP *,10,1,12/30/1995,Annual Report
6127,ENRON CORP *,1,2,12/30/1994,Annual Report
6127,Enron Corp.,2,2,12/30/1993,Annual Report
6127,Enron Corp.,3,2,12/30/1992,Annual Report
6127,Enron Corp.,4,2,12/30/1990,Annual Report
6127,Enron Corp.,5,2,12/30/1988,Annual Report
6140,Interstate Bakeries Corp.,1,1,05/31/2002,Annual Report
6140,Interstate Bakeries Corp.,2,1,06/01/2001,Annual Report
6140,Interstate Bakeries Corp.,3,1,05/29/2000,Annual Report
6140,Interstate Bakeries Corp.,4,1,05/28/1999,Annual Report
6140,Interstate Bakeries Corp.,5,1,05/29/1998,Annual Report
6140,Interstate Bakeries Corp.,6,1,05/30/1997,Annual Report
6223,"EMCOR Group, Inc.",1,1,12/30/2019,Annual Report
6223,"EMCOR Group, Inc.",2,1,12/30/2009,Annual Report
6223,"EMCOR Group, Inc.",3,1,12/30/2003,Annual Report
6223,"EMCOR Group, Inc.",4,1,12/30/2002,Annual Report
6223,EMCOR GROUP INC *,5,1,12/30/2002,Annual Report
6223,"EMCOR Group, Inc.",6,1,12/30/2001,Annual Report
6223,"EMCOR Group, Inc.",7,1,12/30/2000,Annual Report
6223,EMCOR GROUP INC *,8,1,12/30/2000,Annual Report
6223,"EMCOR Group, Inc.",9,1,12/30/1999,Annual Report
6223,EMCOR GROUP INC *,10,1,12/30/1999,Annual Report
6223,"EMCOR Group, Inc.",1,2,12/30/1998,Annual Report
6223,EMCOR GROUP INC *,2,2,12/30/1998,Annual Report
6223,"EMCOR Group, Inc.",3,2,12/30/1997,Annual Report
6226,Fort James Corp.,1,1,12/25/1999,Annual Report
6226,Fort James Corp.,2,1,12/26/1998,Annual Report
6226,Fort James Corp.,3,1,12/27/1997,Annual Report
6226,FORT JAMES INTERNATIONAL CORP *,4,1,12/30/1999,Annual Report
6226,FORT JAMES INTERNATIONAL CORP *,5,1,12/30/1998,Annual Report
6226,FORT JAMES INTERNATIONAL CORP *,6,1,12/30/1997,Annual Report
6226,Fort St James Nickel Corp,7,1,04/29/2019,Annual Report
6226,Fort St James Nickel Corp,8,1,04/29/2018,Annual Report
6226,Fort St James Nickel Corp,9,1,04/29/2017,Annual Report
6226,Fort St James Nickel Corp,10,1,04/29/2016,Annual Report
6226,Fort St James Nickel Corp,1,2,04/29/2015,Annual Report
6226,Fort St James Nickel Corp,2,2,04/29/2014,Annual Report
6226,Fort St James Nickel Corp,3,2,04/29/2013,Annual Report
6226,Fort St James Nickel Corp,4,2,04/29/2012,Annual Report
6226,Fort St James Nickel Corp,5,2,04/29/2011,Annual Report
6226,Fort St James Nickel Corp,6,2,04/29/2010,Annual Report
6226,Fort St James Nickel Corp,7,2,04/29/2004,Annual Report
6226,Fort St James Nickel Corp,8,2,04/29/2003,Annual Report
6226,Fort St James Nickel Corp,9,2,04/29/2002,Annual Report
6242,Smurfit-Stone Container Corp.,1,1,12/30/2007,Annual Report
6242,SMURFIT-STONE CONTAINER CORP *,2,1,12/30/2002,Annual Report
6242,SMURFIT-STONE CONTAINER CORP *,3,1,12/30/2001,Annual Report
6242,SMURFIT-STONE CONTAINER CORP *,4,1,12/30/2000,Annual Report
6242,SMURFIT-STONE CONTAINER CORP *,5,1,12/30/1999,Annual Report
6242,Smurfit-Stone Container Corp (Old),6,1,12/30/1998,Annual Report
6242,Smurfit-Stone Container Corp (Old),7,1,12/30/1997,Annual Report
6266,Johnson & Johnson,1,1,12/31/2022,Annual Report
6266,Johnson & Johnson,2,1,01/01/2022,Annual Report
6266,Johnson & Johnson,3,1,01/02/2021,Annual Report
6266,Johnson & Johnson,4,1,01/02/2021,Annual Report
6266,Johnson & Johnson,5,1,12/28/2019,Annual Report
6266,Johnson & Johnson,6,1,12/29/2018,Annual Report
6266,Johnson & Johnson,7,1,12/30/2017,Annual Report
6266,Johnson & Johnson,8,1,12/31/2016,Annual Report
6266,Johnson & Johnson,9,1,01/02/2016,Annual Report
6266,Johnson & Johnson,10,1,01/02/2016,Annual Report
6266,Johnson & Johnson,1,2,12/27/2014,Annual Report
6266,Johnson & Johnson,2,2,12/27/2014,Annual Report
6266,Johnson & Johnson,3,2,12/28/2013,Annual Report
6266,Johnson & Johnson,4,2,12/28/2013,Annual Report
6266,Johnson & Johnson,5,2,12/30/2012,Annual Report
6266,Johnson & Johnson,6,2,12/29/2012,Annual Report
6266,Johnson & Johnson,7,2,12/31/2011,Annual Report
6266,Johnson & Johnson,8,2,12/31/2011,Annual Report
6266,Johnson & Johnson,9,2,01/01/2011,Annual Report
6266,Johnson & Johnson,10,2,01/01/2011,Annual Report
6266,Johnson & Johnson,1,3,01/02/2010,Annual Report
6266,Johnson & Johnson,2,3,01/02/2009,Annual Report
6266,Johnson & Johnson,3,3,12/27/2008,Annual Report
6266,Johnson & Johnson,4,3,12/27/2008,Annual Report
6266,Johnson & Johnson,5,3,12/30/2007,Annual Report
6266,Johnson & Johnson,6,3,12/30/2006,Annual Report
6266,Johnson & Johnson,7,3,12/30/2006,Annual Report
6266,Johnson & Johnson,8,3,12/31/2005,Annual Report
6266,Johnson & Johnson,9,3,12/31/2005,Annual Report
6266,Johnson & Johnson,10,3,01/01/2005,Annual Report
6266,Johnson & Johnson,1,4,01/01/2005,Annual Report
6266,Johnson & Johnson,2,4,01/01/2005,Annual Report
